,ZipCode,Population,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),HouseholdsPerZipCode,Total Zip Code Carbon Footprint (tCO2e/yr)
30109,95901,38072,2.9,88600,29395,39.2154,-121.46334,63,CA,California,MARYSVILLE,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,155.47887745410281,6655.793974947946,40843.8840210726,0.9747933171780734,22173,14.687902072063038,7.9184145494699925,8.7,4.500959335074853,4.691809234782137,40.499085191390016,13963,565488.7265273788
30110,95903,5638,3.18,137500,32917,39.11058,-121.35792,63,CA,California,BEALE AFB,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,147.05929533557287,5619.9352796515,36519.522687230216,2.416976008570681,22142,14.7434756494203,7.516445176362358,9.540000000000001,4.8196628848194525,5.01012449789682,41.629708208498926,1849,76973.33047751451
30111,95910,106,2.36,68000,30875,39.53622,-120.66312,2899,CA,California,ALLEGHANY,SIERRA,,,,,West,Pacific,2.8225250815303675,4952.0539390887725,25729.326721278372,91.9295626673821,20892,14.065436844000269,6.991624380315898,7.08,4.452865798400745,4.799131432374152,37.38905845509106,88,3290.2371440480133
30112,95912,4795,3.25,105200,40115,39.03014,-122.01705,61,CA,California,ARBUCKLE,COLUSA,,,,,West,Pacific,19.69310980513325,7760.7417954167295,37404.8339676273,11.914126206387753,28513,18.94735265865339,8.258508772904223,9.75,5.291806712374889,5.6346440040264,47.8823121479589,1597,76468.05250029036
30113,95913,209,2.65,121400,35625,39.727031,-122.144631,132,CA,California,ARTOIS,GLENN,,,,,West,Pacific,13.09291238053892,6770.123183555591,30695.628229498707,0.0,27148,18.01219484046888,7.350414887070477,7.949999999999999,4.88603107217749,5.228917519216631,43.42755831893347,82,3561.059782152545
30114,95914,610,2.36,90000,26667,39.407258,-121.389825,174,CA,California,BANGOR,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,32.9987565960322,6232.383065353719,26733.67352482611,0.0,26610,17.445401279797345,6.998748636357065,7.08,4.136651309106495,4.428194414059093,40.08899563932,311,12467.67764382852
30115,95916,1276,2.39,109100,29883,39.637154,-121.390333,174,CA,California,BERRY CREEK,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,15.434814821534955,6103.485528008636,26183.0484117078,0.0,24734,16.424841386499807,6.781331735541699,7.17,4.339235880843864,4.706008924047027,39.4214179269324,768,30275.64896788408
30116,95917,3154,3.01,86200,36950,39.414723,-121.691479,174,CA,California,BIGGS,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,43.508056529187414,8352.206532159298,46083.53269100427,3.8322766742974856,29205,19.280886489488392,9.075504386796263,9.03,5.038878601749394,5.353455861279772,47.77872533931382,1138,54372.18943613913
30117,95918,1467,2.63,192500,42467,39.284254,-121.365008,63,CA,California,BROWNS VALLEY,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,24.8897631203748,6874.631032318106,28293.308912765708,10.25976229665439,37282,24.633608434721687,7.559124604677496,7.89,5.174515299970564,5.799263937507536,51.056512276877285,596,30429.68131701886
30118,95919,1230,2.23,106800,26105,39.448943,-121.268201,63,CA,California,BROWNSVILLE,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,47.797740480341645,5636.052967809227,25598.08449860921,6.3510131148003035,22662,15.064938444879157,6.416451414215185,6.6899999999999995,4.004121683411476,4.365537746338975,36.54104928884479,648,23678.599939171425
30119,95920,291,2.94,79300,22917,39.46158,-121.9485,132,CA,California,BUTTE CITY,GLENN,,,,,West,Pacific,4.1975879361495805,6503.1860645168645,31547.321276014743,0.0,21931,14.264478048604348,7.310084358943783,8.82,4.099989783024672,4.133237408085319,38.627789598658126,128,4944.35706862824
30120,95922,613,2.17,111400,24500,39.437305,-121.07507,63,CA,California,CAMPTONVILLE,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,16.463567655648127,5351.384848159278,25745.661231773294,8.336033598043532,23391,15.416313372004074,6.347810185536638,6.51,3.9441248929858856,4.232860552518784,36.45110900304538,379,13814.970312154199
30121,95923,67,1.68,85000,40833,40.20852,-121.15548,3432,CA,California,CANYON DAM,PLUMAS,,,,,West,Pacific,2.548921992410908,4768.223842533921,35015.823180263804,0.0,14471,10.834272479882394,6.709978793221947,5.04,4.665885760801782,5.599181007578237,32.84931804148436,263,8639.370644910387
30122,95925,243,2.29,82400,37045,39.467213,-121.207749,63,CA,California,CHALLENGE,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,12.630290805428967,6570.808707650666,27431.525456563537,0.0,27214,18.231343514999768,7.402111551323638,6.87,4.812646150908685,5.327931921778187,42.644033139010276,143,6098.096738878469
30123,95926,35803,2.36,140900,28831,39.79146,-121.84764,174,CA,California,CHICO,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,4689.0269984124125,6254.416447917649,42105.71099636685,0.0,19068,12.902477244137488,7.911634403492988,7.08,4.2646499958209,4.613923628332352,36.77268527178372,14902,547986.555920121
30124,95928,32831,2.52,142300,30536,39.72507,-121.81204,174,CA,California,CHICO,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,205.2929950492129,6530.779144777639,42081.40190993402,1.0867288076488557,21246,14.266916051385838,7.989064737565447,7.5600000000000005,4.434708700873409,4.770311321937485,39.02100081176218,13199,515038.189714449
30125,95930,277,2.23,117500,36339,39.528316,-121.227366,174,CA,California,CLIPPER MILLS,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,20.580491714754682,6728.869163658028,27764.222925931637,0.0,20358,13.969584484219228,7.345966988559856,6.6899999999999995,4.788833800625074,5.269945066111293,38.06433033951545,252,9592.211245557894
30126,95932,7486,2.75,119800,33893,39.208298,-122.012102,61,CA,California,COLUSA,COLUSA,,,,,West,Pacific,30.599898668799355,7114.011132802316,46997.51564283652,2.2116571384059953,23697,15.852946381682106,8.635971400591767,8.25,4.728538315988573,5.072269737359319,42.539725835621766,2995,127406.47887768719
30127,95934,172,2.53,92900,16597,40.088111,-120.894447,3432,CA,California,CRESCENT MILLS,PLUMAS,,,,,West,Pacific,14.629253880834861,6052.656867607985,30353.45756544325,41.116781704641355,35193,22.290899409363032,7.404924100321636,7.59,3.523290805889417,3.561343246180418,44.370457561754506,78,3460.8956898168517
30128,95935,598,2.23,140600,24750,39.37513,-121.216016,63,CA,California,DOBBINS,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,38.48732952703513,5576.209720824226,27259.443021451836,0.0,22252,14.652570907450347,6.526789916381507,6.6899999999999995,4.060228231651889,4.269033866419505,36.19862292190325,315,11402.566220399523
30129,95936,391,1.96,142200,42500,39.561246,-120.825194,2899,CA,California,DOWNIEVILLE,SIERRA,,,,,West,Pacific,6.19218002412543,6032.650113329146,24794.535314193825,87.48266183516702,23348,16.15164776945212,7.838138490953122,5.88,5.058682470288279,5.7849874593610915,40.71345619005461,291,11847.615751305892
30130,95938,3519,2.75,178200,51290,39.64143,-121.785294,174,CA,California,DURHAM,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,59.10671661416572,8363.59277760612,45111.91812811136,0.0,33514,22.61732863529071,9.17123361691315,8.25,5.818737884857034,6.574285748114364,52.43158588517526,1327,69576.71446962756
30131,95939,586,2.69,75600,24861,39.603858,-122.565401,132,CA,California,ELK CREEK,GLENN,,,,,West,Pacific,2.3927995288585895,5840.135432723059,26308.829823481436,9.656143800277126,22957,15.077801676264164,6.81301639245674,8.07,4.085214735125159,4.281236367969087,38.327269171815146,222,8508.653756142963
30132,95941,444,2.2,122200,26429,39.484299,-121.284634,174,CA,California,FORBESTOWN,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,22.62025838754341,5260.932483953519,26417.00101748157,0.0,23504,15.693343186223847,6.45948141935012,6.6000000000000005,3.8926463852936313,4.37436964336912,37.01984063423672,268,9921.31728997544
30133,95942,1350,2.42,171100,55875,40.089969,-121.531089,174,CA,California,FOREST RANCH,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,25.07443438716104,6477.063700963,26332.294316504056,9.249545880948975,28976,20.07877002313028,7.038719458555599,7.26,6.023300403097072,6.958122463061454,47.35891234784441,861,40776.02353149404
30134,95943,1436,3.04,106700,34181,39.5937,-122.05278,132,CA,California,GLENN,GLENN,,,,,West,Pacific,18.836140829954733,7119.965708988637,36343.19612092113,8.962065519167464,29896,19.61682252624839,8.124464450417985,9.120000000000001,4.829206660968341,5.109135984376129,46.79962962201085,490,22931.818514785315
30135,95944,69,2.3,154200,62917,39.584806,-120.81826,2899,CA,California,GOODYEARS BAR,SIERRA,,,,,West,Pacific,18.075522677314982,7041.406462107287,25274.0,0.0,33198,22.799255613164643,7.363042460741235,6.8999999999999995,6.6963211928059945,7.599771567120785,51.35839083383266,38,1951.618851685641
30136,95945,23979,2.31,168000,33629,39.203452,-121.027747,2519,CA,California,GRASS VALLEY,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,382.52773349996795,6210.9795652681005,38926.37669760773,8.92786444190073,22265,15.08008364953091,7.763742948374725,6.93,4.550776292739009,5.026058931327637,39.35066182197228,10758,423334.4198807778
30137,95946,9745,2.44,214000,50591,39.216369,-121.192385,2519,CA,California,PENN VALLEY,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,190.05567100183424,6818.469885563586,30108.969628349616,6.813154460140443,30966,21.079833169016155,7.750519149230246,7.32,5.695296947687741,6.502368039681501,48.34801730561564,4332,209443.61096792697
30138,95947,2060,2.39,86600,30146,40.15394,-120.924266,3432,CA,California,GREENVILLE,PLUMAS,,,,,West,Pacific,19.30308715116147,5757.127292003256,25452.1935610911,72.68062826152682,24018,15.995327015475773,7.499875790703987,7.17,4.356095257179366,4.7287706644300584,39.750068727789184,1007,40028.31920888371
30139,95948,9747,2.88,95000,30354,39.357515,-121.696043,174,CA,California,GRIDLEY,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,118.91636120766026,6982.597018078552,48579.661703549806,1.0667873724491075,24472,16.151387825147648,8.644753545693108,8.64,4.548138400449618,4.772730699600804,42.75701047089118,3536,151188.78902507122
30140,95949,17909,2.54,198900,50816,39.120062,-121.080202,2519,CA,California,GRASS VALLEY,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,138.36559475244482,6810.940910771951,29123.093471967783,12.05299191980604,32732,22.162283924015533,7.713959575513691,7.62,5.727591317709479,6.524436846948443,49.748271664187136,7418,369032.67920494016
30141,95950,516,3.04,110200,28750,39.055324,-121.884478,61,CA,California,GRIMES,COLUSA,,,,,West,Pacific,16.263439479171545,6109.164653835559,38220.474407275746,18.28859297945015,20229,13.510493225072057,7.458303021913218,9.120000000000001,4.398850968104595,4.627160875040177,39.11480809013005,200,7822.961618026009
30142,95951,1922,3.59,86000,34012,39.741774,-122.011008,132,CA,California,HAMILTON CITY,GLENN,,,,,West,Pacific,274.46203584571293,7466.813333354007,45473.386305930064,0.0,26657,17.454620231945377,8.366209777787748,10.77,5.039972839440363,5.126697978541754,46.75750082771525,565,26417.987967659115
30143,95953,8686,3.24,89000,30030,39.258684,-121.692292,59,CA,California,LIVE OAK,SUTTER,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,73.90496072201488,7115.220310828377,46812.904951556455,0.0,25802,16.85363533317416,8.597282937104593,9.72,4.6667620782484205,4.764937136753202,44.602617485280376,2754,122835.60855446216
30144,95954,11160,2.39,128600,32813,39.84012,-121.59648,174,CA,California,MAGALIA,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,136.94713591447353,5462.6971264495105,27348.628352010845,17.868178215519723,25989,17.313439372507393,6.947269423166703,7.17,4.530635061798488,4.960109457382726,40.92145331485531,5059,207021.63231985303
30145,95955,1137,3.06,85500,35313,39.276214,-122.135172,61,CA,California,MAXWELL,COLUSA,,,,,West,Pacific,84.67306552764389,7853.723363856563,44195.84562828815,8.619827744369225,27892,18.417351351380994,8.763718758278031,9.18,4.919643442915174,5.209702504675049,46.49041605724925,394,18317.223926556206
30146,95956,290,2.27,144000,31875,39.938992,-121.064137,3432,CA,California,MEADOW VALLEY,PLUMAS,,,,,West,Pacific,308.50112071010574,6489.36114410037,23431.766747652044,186.1474384015555,31277,20.559377782409783,9.359351017608242,6.8100000000000005,4.4276151449192085,4.872698796472686,46.02904274140992,145,6674.211197504438
30147,95957,756,2.55,92500,31797,39.106496,-121.865843,59,CA,California,MERIDIAN,SUTTER,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,10.128350313593018,7117.241081221641,42376.120208456436,8.403770672702587,25896,17.167506041019994,8.410832777355424,7.6499999999999995,4.529840720916189,4.881523178983197,42.639702718274805,305,13005.109329073815
30148,95959,17267,2.44,215000,45803,39.276819,-121.021803,2519,CA,California,NEVADA CITY,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,56.77289994036297,7074.684578572049,35550.525165236904,6.666700711331074,28870,19.59294281280947,7.994929598583781,7.32,5.391940742492542,6.088502366643657,46.38831552052945,7682,356355.03982870723
30149,95960,554,2.27,139500,41875,39.338802,-121.130853,2519,CA,California,NORTH SAN JUAN,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,13.559076455569304,5387.177210302957,25646.546684234123,9.48543066181176,27765,18.87435663115551,6.301091318339129,6.8100000000000005,4.975727134371022,5.7246658659031,42.68584094976876,303,12933.809807779935
30150,95961,6435,3.07,75600,27420,39.086269,-121.550175,63,CA,California,OLIVEHURST,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,2679.8419663668383,6734.256514676285,48495.43458995043,0.0,21356,14.078895428220733,8.435418844344612,9.209999999999999,4.410095650732048,4.5260714864686715,40.660481409766064,2223,90388.25017390995
30151,95962,1512,2.41,160900,40238,39.355918,-121.260816,63,CA,California,OREGON HOUSE,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,36.2098498742498,6005.801718559947,26391.899937959177,8.146666866593574,28561,19.231970914753184,6.927238552384815,7.23,4.960143480910677,5.595968354945282,43.94532130299396,709,31157.232803822717
30152,95963,13700,2.79,96300,31575,39.747709,-122.190844,132,CA,California,ORLAND,GLENN,,,,,West,Pacific,40.46235069972207,6658.79053933373,39244.35732450312,5.462207808824579,26582,17.52231772351508,8.00454944865254,8.370000000000001,4.594241788864961,4.873731522804758,43.36484048383734,5231,226841.48057095314
30153,95965,17778,2.65,87600,24523,39.565855,-121.557566,174,CA,California,OROVILLE,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,50.35574700923741,6229.4913494048105,40754.40208608984,0.7791928990543399,21471,14.128970019541287,7.756488813769871,7.949999999999999,4.092141070573701,4.256136973712711,38.183736877597575,7247,276717.5411519496
30154,95966,28368,2.59,97000,31814,39.486687,-121.487282,174,CA,California,OROVILLE,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,162.41140168344958,6496.798030804545,39431.690885489916,2.124149911137714,23735,15.83362490596118,7.917565153902967,7.77,4.538078870170164,4.884032804369208,40.94330173440351,11944,489026.7959157156
30155,95968,1241,3.05,82500,31168,39.437592,-121.545471,174,CA,California,PALERMO,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,843.6982673932035,7544.017475663725,50717.51937308119,0.0,26999,17.670691935332854,9.00733838351926,9.149999999999999,4.693248067621824,4.856677928657497,45.377956315131435,428,19421.765302876254
30156,95969,28304,2.24,130500,31826,39.759089,-121.603945,174,CA,California,PARADISE,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,387.61939489468114,6556.451973962322,47888.733234121944,0.0,21832,14.755612566054264,8.432971649358706,6.720000000000001,4.413751474863782,4.86690051467123,39.18923620494798,13247,519139.8120069459
30157,95970,489,2.7,125000,40417,39.42492,-122.09628,61,CA,California,PRINCETON,COLUSA,,,,,West,Pacific,22.15401644389799,8681.201155082987,40773.038078134734,0.0,30802,20.409929780104274,8.934439260424698,8.100000000000001,5.253979110871422,5.652474386062903,48.3508225374633,219,10588.830135704464
30158,95971,6186,2.26,135100,36938,39.936094,-120.906236,3432,CA,California,QUINCY,PLUMAS,,,,,West,Pacific,33.8637356342572,5903.328082515094,26069.58255150269,159.68638605256916,23240,15.830268498917825,8.659394816121727,6.779999999999999,4.741451595879316,5.3093264342075805,41.320441345126454,3161,130613.91509194473
30159,95972,130,2.45,49000,23409,39.436063,-121.328722,63,CA,California,RACKERBY,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,26.205730709508067,5468.590256985845,28560.852021825882,0.0,31400,20.340418532385623,6.404813773886292,7.3500000000000005,3.817000290587536,4.13013160241246,42.042364199271915,80,3363.389135941753
30160,95973,26954,2.48,145100,41111,39.73458,-121.83312,174,CA,California,CHICO,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,76.29778724613107,6764.75351863822,42578.23228602001,0.9183382760074873,26168,17.737481912875033,8.205163629608816,7.4399999999999995,5.0947385301802655,5.682945161578326,44.16032923424244,11187,494021.6031434702
30161,95974,56,2.55,70600,47813,39.496923,-121.748448,174,CA,California,RICHVALE,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,1914.137270987148,8960.62606268562,58574.46544285055,0.0,28265,19.376538844549724,10.571649647256583,7.6499999999999995,5.4207126529453,6.247924236262527,49.26682538101413,27,1330.2042852873815
30162,95975,1595,2.45,201400,44643,39.227115,-121.146595,2519,CA,California,ROUGH AND READY,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,190.55492700969737,6876.612083903167,27923.41624388939,0.0,30708,20.665616179966076,7.376510292594365,7.3500000000000005,5.331876754519162,5.99018504700754,46.71418827408715,689,32186.075720846045
30163,95977,945,2.74,166800,46141,39.19807,-121.253882,2519,CA,California,SMARTVILLE,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,30.303159542094566,7456.58712697047,28310.524681258772,0.0,38911,25.735633411253044,7.779556374180723,8.22,5.477943342896438,6.127100105273123,53.34023323360333,367,19575.865596732423
30164,95978,16,1.78,85000,61250,39.954337,-121.514932,174,CA,California,STIRLING CITY,BUTTE,Metro,"Chico, CA","Chico-Paradise, CA MSA",,West,Pacific,1508.7223008015087,5486.191091217454,25274.0,0.0,45992,31.139385858873016,6.905612024148233,5.34,5.856750753259687,7.349069228928851,56.5908178652098,13,735.6806322477274
30165,95979,826,2.34,90600,26250,39.309348,-122.512892,61,CA,California,STONYFORD,COLUSA,,,,,West,Pacific,3.281313849188313,5643.5743342702635,26742.594802055995,12.915771449329574,23248,15.391996712968977,6.777902061345989,7.02,4.067029624435565,4.385874501208215,37.642802899958745,398,14981.83555418358
30166,95981,98,1.88,65000,14318,39.564167,-121.105833,63,CA,California,STRAWBERRY VALLEY,YUBA,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,20.30624300936864,6629.105860382447,25274.0,0.0,11453,7.433276261388891,7.18209324347169,5.64,3.598797349122243,3.3962920380335038,27.25045889201633,170,4632.578011642776
30167,95982,3176,3.12,110700,42903,39.166931,-121.768177,59,CA,California,SUTTER,SUTTER,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,80.16909621182594,8047.494350709668,50073.67148725317,0.0,31965,21.210180733727366,9.316353976924447,9.36,5.4347870239449305,5.87074409048209,51.192065825078835,1056,54058.82151128325
30168,95983,498,2.33,106900,31719,40.05834,-120.71052,3432,CA,California,TAYLORSVILLE,PLUMAS,,,,,West,Pacific,5.3562749400879675,5929.309703739963,25321.90238617928,183.97362363336353,27941,18.45363572381344,9.019792658894207,6.99,4.481950323613074,4.868542543660258,43.81392124998098,312,13669.943429994066
30169,95984,65,2.03,95000,16786,40.04328,-121.11258,3432,CA,California,TWAIN,PLUMAS,,,,,West,Pacific,9.325640015087451,4176.063016588837,25274.0,0.0,17607,11.715745597082678,5.961737702890617,6.09,3.217303583575084,3.531494671378041,30.516281554926422,40,1220.651262197057
30170,95986,140,2.0,175000,21667,39.352318,-120.777448,2519,CA,California,WASHINGTON,NEVADA,Micro,"Truckee-Grass Valley, CA",,,West,Pacific,47.76764724547862,4192.73848003753,25491.017838249038,33.81034462212859,15268,10.444685933803209,5.855777887980704,6.0,3.5730859373018315,3.960158344950802,29.83370810403655,102,3043.038226611728
30171,95987,4564,3.44,98200,36146,39.146885,-122.14704,61,CA,California,WILLIAMS,COLUSA,,,,,West,Pacific,14.054210971714799,7124.78785813554,37377.309772777626,0.0,26649,17.578713916671465,7.848685504030043,10.32,5.119583935452636,5.30308162438706,46.17006498054121,1350,62329.587723730634
30172,95988,8807,2.77,96100,32586,39.522781,-122.197749,132,CA,California,WILLOWS,GLENN,,,,,West,Pacific,26.785704156730393,7226.645985262514,40646.75145932901,7.385348115731311,24502,16.289751561778488,8.324939736057978,8.31,4.651902646732264,4.960191741957746,42.53678568652647,3437,146198.93240459147
30173,95991,34957,2.76,110500,33182,38.99619,-121.61883,59,CA,California,YUBA CITY,SUTTER,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,805.183579184163,6417.348448553364,44672.44780374834,0.5158802229831867,21209,14.291150108207193,8.111727107587111,8.28,4.6865344960399185,5.011254313529163,40.38066602536339,13065,527573.4016213727
30174,95993,27784,2.9,138800,47099,39.123852,-121.665124,59,CA,California,YUBA CITY,SUTTER,Metro,"Yuba City, CA","Yuba City, CA MSA",,West,Pacific,281.22642170412075,7822.693738583948,48836.54694635265,0.26614379494778734,29401,19.862044828890014,9.224771022695583,8.7,5.6251356197120685,6.2224717021060405,49.63442317340371,9793,486069.90613714256
30175,96001,31585,2.45,129400,34560,40.562089,-122.422261,557,CA,California,REDDING,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,370.50773883156415,6702.872897487613,42122.55420378189,3.313665605247544,22042,14.941300074600225,8.217111908820856,7.3500000000000005,4.664070050492013,5.114421267721833,40.28690330163493,13405,540045.9387584162
30176,96002,30333,2.64,117900,34507,40.542882,-122.325522,557,CA,California,REDDING,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,1161.250325073907,6924.5679220580505,44101.35069950146,5.69805980607135,22131,14.943800530425186,8.421963185555002,7.92,4.728582140556991,5.1196984757628545,41.13404433230003,11850,487438.42533775535
30177,96003,41463,2.41,127300,35917,40.6572,-122.33682,557,CA,California,REDDING,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,295.6981176318391,6626.285227470612,39544.75210315193,6.540517345634786,22803,15.472043199445638,7.9928791867071265,7.23,4.740336734534363,5.230307423101151,40.66556654378828,17566,714331.3419081849
30178,96006,599,2.33,70300,32250,41.201077,-120.938012,4366,CA,California,ADIN,MODOC,,,,,West,Pacific,2.4218517073029595,6312.525445032697,24875.458082558365,164.7587711289439,23369,15.69507944828572,9.517110264902353,6.99,4.473099318660989,4.908268752037952,41.58355778388702,358,14886.913686631551
30179,96007,21400,2.63,100900,29564,40.46898,-122.2995,557,CA,California,ANDERSON,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,167.33263098980152,6594.831411812523,38277.83156855991,18.40791136726282,23862,15.81797017535226,8.044171259535373,7.89,4.397418851817184,4.689822253354693,40.83938254005951,8638,352770.58638103405
30180,96008,894,2.68,161900,43281,40.668293,-122.195735,557,CA,California,BELLA VISTA,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,25.825526383591747,7095.8262850020055,26735.612635267968,37.60230363815518,34686,23.01506022303949,7.906804364284149,8.040000000000001,5.301754017940379,5.880615331107866,50.14423393637188,367,18402.93385464848
30181,96009,579,2.73,66200,28611,41.122442,-121.138087,4258,CA,California,BIEBER,LASSEN,Micro,"Susanville, CA",,,West,Pacific,5.079750459144957,6468.453081699332,24219.399019245786,203.98223411500013,25249,16.548015034602752,9.420667299213402,8.19,4.450701726531001,4.623956746339943,43.233340806687096,266,11500.068654578767
30182,96010,253,2.43,96700,21000,40.91496,-123.25745,2011,CA,California,BIG BAR,TRINITY,,,,,West,Pacific,1.3022842951885034,5451.313071800816,25062.013105450824,114.15613963511117,22858,14.901491298031507,7.704732201468002,7.290000000000001,3.7805217964175313,3.9387734982391924,37.61551879415624,163,6131.329563447467
30183,96011,260,2.36,137500,23250,40.972125,-122.000098,557,CA,California,BIG BEND,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,2.1531192047450904,5618.06906316415,25199.004727005835,74.94942220643941,19055,12.65414425531115,7.3267982196940675,7.08,3.9247560046109875,4.133503216344981,35.11920169596119,166,5829.787481529557
30184,96013,4536,2.43,84200,30882,40.93428,-121.6671,557,CA,California,BURNEY,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,26.930609597443492,6393.0565981723685,48390.998580877116,25.16252083601074,22417,15.030067123824495,8.682580474367088,7.290000000000001,4.417572628643673,4.794545587251087,40.21476581408634,2063,82963.06187446012
30185,96014,286,2.44,69600,37232,41.336491,-122.812109,2635,CA,California,CALLAHAN,SISKIYOU,,,,,West,Pacific,4.091050008466041,5709.532153498484,23989.37677016922,212.03966207073404,30725,20.403526440356117,9.734632127426277,7.32,4.817485236530917,5.3430777908337665,47.61872159514707,162,7714.232898413826
30186,96015,403,2.27,43800,26750,41.562735,-121.022542,4366,CA,California,CANBY,MODOC,,,,,West,Pacific,1.246049401146648,5405.538083511461,26463.09100097787,120.23769385203964,17348,11.783365408196037,8.66895353135774,6.8100000000000005,4.0990816707007784,4.42914777189839,35.79054838215295,148,5297.001160558636
30187,96016,326,2.09,129700,50000,40.908614,-121.498092,557,CA,California,CASSEL,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,16.228329206890688,6216.532548758775,24448.73960481116,136.80101822017716,27444,18.952618945999966,8.555226255355374,6.27,5.5716308728307755,6.438759023535171,45.78823509772128,211,9661.31760561919
30188,96017,222,2.07,120300,31250,41.145319,-122.316715,557,CA,California,CASTELLA,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,2.6299873623183845,5101.115638879503,24926.13313716883,196.00207215945835,19274,13.195813866974472,9.022927495008672,6.209999999999999,4.326788859799558,4.809781367558332,37.56531158934103,204,7663.3235642255695
30189,96019,6271,2.64,86100,25876,40.68156,-122.37744,557,CA,California,SHASTA LAKE,SHASTA,Metro,"Redding, CA","Redding, CA MSA",,West,Pacific,702.6418706879011,6526.700497007326,43101.67119922714,7.220493905063301,20723,13.731880147889811,8.130756915349776,7.92,4.1681513382459325,4.371676942926506,38.32246534441203,2646,101401.24330131423
30190,96020,2645,2.32,133000,36328,40.296418,-121.226894,3432,CA,California,CHESTER,PLUMAS,,,,,West,Pacific,224.05505943431052,6622.175385234539,25390.51250216846,71.00197967245748,20681,14.228321128523541,8.023804367839087,6.959999999999999,4.705922289276235,5.257052211056839,39.17509999669571,1497,58645.12469505347
