input_income,input_footprint_transportation_num_vehicles,input_footprint_transportation_mpg1,input_footprint_transportation_miles1,input_footprint_transportation_fuel1,input_footprint_transportation_airshort,input_footprint_transportation_airmedium,input_footprint_transportation_airlong,input_footprint_housing_cdd,input_footprint_housing_hdd,input_footprint_housing_electricity_dollars,input_footprint_housing_squarefeet,input_footprint_housing_watersewage,input_footprint_shopping_food_meatfisheggs_default,input_footprint_shopping_goods_clothing,input_footprint_shopping_goods_other_personalcare,input_footprint_shopping_services_education,input_footprint_shopping_services_total,result_grand_total
4.0,1.0,22.0,15800.0,1.0,2.0,1.0,0.0,1406.34,2672.2,760.0,1502.0,245.0,543.0,121.330685,45.481041,40.181391,1243.253053,25.722892
4.0,1.0,22.0,11700.0,1.0,1.0,1.0,0.0,1406.34,2672.2,570.0,1502.0,245.0,543.0,108.024775,40.855354999999996,33.290872,1094.582968,21.828385
4.0,1.0,22.0,14600.0,1.0,3.0,1.0,0.0,1291.24,2620.59,650.0,1502.0,245.0,543.0,118.449146,46.151742,41.486571999999995,1332.469932,25.223064
4.0,1.0,22.0,11200.0,1.0,4.0,0.0,0.0,76.9686,3651.67,400.0,1502.0,245.0,543.0,84.69236,34.323543,23.850148,948.5630160000001,19.85152
4.0,1.0,22.0,11500.0,1.0,4.0,0.0,0.0,23.0772,4416.15,460.0,1502.0,245.0,543.0,94.8506,36.675591,27.137938000000002,976.4423640000001,20.920773
4.0,1.0,22.0,10600.0,1.0,0.0,1.0,0.0,745.623,3664.81,430.0,1502.0,245.0,543.0,82.136167,32.768571,21.411945000000003,871.6329199999999,19.070207999999997
4.0,1.0,22.0,14600.0,1.0,5.0,0.0,0.0,16.1515,4410.2,440.0,1502.0,245.0,543.0,108.598954,41.392511999999996,34.152842,1125.5011769999999,23.071478
4.0,1.0,22.0,13600.0,1.0,1.0,1.0,0.0,23.0772,4416.15,500.0,1502.0,245.0,543.0,114.99808600000001,42.446276,35.508283,1112.006899,23.281531
4.0,1.0,22.0,12800.0,1.0,4.0,0.0,0.0,169.612,4468.56,410.0,1502.0,245.0,543.0,98.537187,37.63903,28.514848999999998,994.5346529999999,21.33193
4.0,1.0,22.0,10100.0,1.0,2.0,0.0,0.0,652.77,4366.91,390.0,1502.0,245.0,543.0,76.295911,30.150746999999996,17.404874,763.729537,17.952939999999998
4.0,1.0,22.0,14400.0,1.0,1.0,1.0,0.0,153.07299999999998,4354.32,380.0,1502.0,245.0,543.0,88.46078299999999,35.931226,26.299471,1012.2657529999999,22.138273
4.0,1.0,22.0,12500.0,1.0,1.0,1.0,0.0,153.07299999999998,4354.32,400.0,1502.0,245.0,543.0,91.119436,36.872651,27.704991999999997,1043.2220929999999,21.171692
4.0,1.0,22.0,13300.0,1.0,0.0,1.0,0.0,143.839,4121.53,410.0,1502.0,245.0,543.0,102.548454,38.471398,29.651894,998.5501009999999,21.835097
4.0,1.0,22.0,11200.0,1.0,4.0,0.0,0.0,513.898,4018.33,420.0,1502.0,245.0,543.0,84.42556400000001,33.954112,23.249242000000002,925.4945789999999,19.615024
4.0,1.0,22.0,11700.0,1.0,0.0,1.0,0.0,413.103,3725.12,370.0,1502.0,245.0,543.0,77.019789,31.403136,19.453517,844.457944,19.048342
4.0,1.0,22.0,16000.0,1.0,6.0,0.0,0.0,879.372,4077.09,570.0,1502.0,245.0,543.0,112.65546299999998,44.207346,38.602942,1272.794294,25.297939000000003
4.0,1.0,22.0,15400.0,1.0,6.0,0.0,0.0,879.372,4077.09,440.0,1502.0,245.0,543.0,98.082767,40.336375,33.055481,1196.732747,23.627952
4.0,1.0,22.0,11900.0,1.0,3.0,0.0,0.0,879.372,4077.09,540.0,1502.0,245.0,543.0,102.64559200000001,37.768788,28.470464,946.1723890000001,21.356469
4.0,1.0,22.0,15900.0,1.0,2.0,1.0,0.0,879.372,4077.09,490.0,1502.0,245.0,543.0,101.51919000000001,40.631586,33.330555,1169.828927,23.944553
4.0,1.0,22.0,14800.0,1.0,4.0,0.0,0.0,879.372,4077.09,540.0,1502.0,245.0,543.0,102.632951,38.767417,30.141703999999997,1018.849775,23.068699
4.0,1.0,22.0,11900.0,1.0,3.0,0.0,0.0,997.0160000000001,4050.83,500.0,1502.0,245.0,543.0,91.235869,34.781078,24.199031,889.742156,20.513274
4.0,1.0,22.0,13200.0,1.0,4.0,0.0,0.0,997.0160000000001,4050.83,530.0,1502.0,245.0,543.0,98.611038,38.017953000000006,29.143959000000002,1021.004199,22.146039000000002
4.0,1.0,22.0,15000.0,1.0,0.0,1.0,0.0,997.0160000000001,4050.83,610.0,1502.0,245.0,543.0,109.68477,40.084483,31.895882,1015.2855480000001,23.845223
4.0,1.0,22.0,12100.0,1.0,1.0,1.0,0.0,915.495,4553.06,530.0,1502.0,245.0,543.0,91.089496,36.511501,27.102774,1017.421966,21.866552
4.0,1.0,22.0,17100.0,1.0,5.0,0.0,0.0,1509.64,2872.6,700.0,1502.0,245.0,543.0,118.74056000000002,44.130602,38.087414,1181.649661,25.849245
4.0,1.0,22.0,12900.0,1.0,5.0,0.0,0.0,863.4860000000001,4476.71,480.0,1502.0,245.0,543.0,97.165944,38.962761,30.816238000000002,1109.909672,23.629442
4.0,1.0,22.0,17400.0,1.0,0.0,1.0,0.0,1387.35,3216.8,440.0,1502.0,245.0,543.0,77.639875,31.78418,20.051485999999997,863.400775,22.688243
5.0,1.0,22.0,16800.0,1.0,3.0,1.0,1.0,1157.25,1627.91,640.0,1590.5,261.0,543.0,213.988154,71.90763299999999,67.927382,1902.73877,31.854619
5.0,1.0,22.0,6700.0,1.0,3.0,0.0,0.0,1085.39,1455.31,330.0,1590.5,261.0,543.0,137.661606,42.848684000000006,26.391077000000003,876.6953679999999,16.979053
5.0,1.0,22.0,8600.0,1.0,2.0,0.0,0.0,1085.39,1455.31,410.0,1590.5,261.0,543.0,159.042248,46.152460999999995,30.478159,865.255816,18.438306
5.0,1.0,22.0,10700.0,1.0,2.0,0.0,0.0,1085.39,1455.31,550.0,1590.5,261.0,543.0,178.937674,50.569285,36.376793,937.5810720000001,20.828772
5.0,1.0,22.0,11300.0,1.0,0.0,1.0,0.0,773.84,1414.3,550.0,1590.5,261.0,543.0,182.77035800000002,52.540916,39.262283000000004,1020.7730949999999,21.7635
5.0,1.0,22.0,10400.0,1.0,4.0,0.0,0.0,1085.39,1455.31,520.0,1590.5,261.0,543.0,164.634776,49.614867,35.602416,1022.8222109999999,21.212844
5.0,1.0,22.0,12000.0,1.0,0.0,1.0,0.0,1085.39,1455.31,520.0,1590.5,261.0,543.0,202.231628,56.977746999999994,45.213854,1098.708641,22.493696
5.0,1.0,22.0,11000.0,1.0,5.0,2.0,0.0,1157.25,1627.91,550.0,1590.5,261.0,543.0,187.934788,63.724504,56.458626,1659.783719,26.141739
5.0,1.0,22.0,13000.0,1.0,3.0,1.0,0.0,1085.39,1455.31,530.0,1590.5,261.0,543.0,184.164704,56.418028,45.243718,1246.295681,24.164342
5.0,1.0,22.0,12200.0,1.0,2.0,2.0,0.0,1157.25,1627.91,490.0,1590.5,261.0,543.0,166.077586,55.460899,44.654405,1369.530744,24.397325
5.0,1.0,22.0,7900.0,1.0,1.0,2.0,1.0,1157.25,1627.91,390.0,1590.5,261.0,543.0,196.527028,69.768274,65.46220600000001,1946.6253420000003,25.613885
5.0,1.0,22.0,11500.0,1.0,1.0,3.0,0.0,1157.25,1627.91,470.0,1590.5,261.0,543.0,159.238123,56.707857999999995,46.942496000000006,1515.538881,24.920807999999997
5.0,1.0,22.0,23300.0,1.0,2.0,3.0,2.0,1157.25,1627.91,860.0,1590.5,261.0,543.0,343.630001,115.17625100000001,128.975666,3269.284581,46.087796000000004
5.0,1.0,22.0,12500.0,1.0,0.0,1.0,0.0,1085.39,1455.31,510.0,1590.5,261.0,543.0,204.584145,57.330693000000004,45.647052,1096.798976,22.683965
5.0,1.0,22.0,10500.0,1.0,6.0,0.0,0.0,1349.31,3095.69,440.0,1590.5,261.0,543.0,146.12057,47.95475,33.937276000000004,1106.9212380000001,21.612625
5.0,1.0,22.0,12200.0,1.0,0.0,3.0,0.0,1349.31,3095.69,450.0,1590.5,261.0,543.0,152.684395,54.090483,43.185326,1419.882749,24.833081
5.0,1.0,22.0,11300.0,1.0,2.0,3.0,0.0,1349.31,3095.69,530.0,1590.5,261.0,543.0,178.48433500000002,62.242957999999994,54.618773,1663.517765,26.478178999999997
5.0,1.0,22.0,13100.0,1.0,1.0,1.0,0.0,1349.31,3095.69,530.0,1590.5,261.0,543.0,186.87868,54.996887,42.889967999999996,1131.111868,23.721582
5.0,1.0,22.0,12100.0,1.0,2.0,1.0,0.0,1349.31,3095.69,500.0,1590.5,261.0,543.0,164.661027,51.130101,37.966031,1116.191816,22.935938
5.0,1.0,22.0,12100.0,1.0,8.0,0.0,0.0,1349.31,3095.69,470.0,1590.5,261.0,543.0,150.728676,51.473108,39.19808,1277.873729,23.875087
5.0,1.0,22.0,21400.0,1.0,2.0,3.0,0.0,1157.25,1627.91,820.0,1590.5,261.0,543.0,227.87305099999998,72.552991,68.240044,1802.599477,34.116254
5.0,1.0,22.0,15700.0,1.0,0.0,2.0,0.0,1503.55,1849.05,630.0,1590.5,261.0,543.0,201.868149,60.592199,50.873193,1325.724845,26.773367999999998
5.0,1.0,22.0,17700.0,1.0,2.0,1.0,0.0,1361.73,1537.92,640.0,1590.5,261.0,543.0,227.127919,64.711901,56.039767000000005,1325.586547,27.857499
5.0,1.0,22.0,23400.0,1.0,3.0,1.0,1.0,1557.34,2265.99,890.0,1590.5,261.0,543.0,257.741936,81.194969,80.234934,2035.481822,37.350446000000005
5.0,1.0,22.0,19300.0,1.0,6.0,1.0,0.0,1557.34,2265.99,770.0,1590.5,261.0,543.0,220.228886,67.723783,61.085480000000004,1581.265016,31.362719
5.0,1.0,22.0,16300.0,1.0,5.0,0.0,1.0,1557.34,2265.99,740.0,1590.5,261.0,543.0,211.20148199999997,69.733425,64.673004,1796.479789,31.153817999999998
5.0,1.0,22.0,17500.0,1.0,1.0,0.0,1.0,1503.55,1849.05,690.0,1590.5,261.0,543.0,205.222253,63.628862,55.44517,1479.5468210000001,29.216787
5.0,1.0,22.0,16800.0,1.0,1.0,1.0,0.0,2729.89,2231.26,790.0,1590.5,261.0,543.0,183.396349,54.03679,41.565684000000005,1106.899341,26.327355999999998
5.0,1.0,22.0,14400.0,1.0,3.0,0.0,0.0,3419.11,2036.83,640.0,1590.5,261.0,543.0,188.544625,52.996731999999994,39.685024,990.711715,23.302176
5.0,1.0,22.0,11900.0,1.0,1.0,1.0,0.0,3419.11,2036.83,640.0,1590.5,261.0,543.0,129.826615,42.864624,26.807779999999998,956.6800289999999,21.572725
5.0,1.0,22.0,12100.0,1.0,3.0,1.0,0.0,2010.12,3728.32,660.0,1590.5,261.0,543.0,148.28428,48.9688,35.4118,1147.769864,24.019728
5.0,1.0,22.0,13500.0,1.0,2.0,1.0,0.0,2397.55,3069.62,630.0,1590.5,261.0,543.0,143.691319,46.962061,32.509383,1070.069425,23.741198999999998
5.0,1.0,22.0,13400.0,1.0,1.0,1.0,0.0,2064.3,3593.98,620.0,1590.5,261.0,543.0,166.072537,50.661120000000004,37.163461,1072.981751,23.867053
5.0,1.0,22.0,9900.0,1.0,0.0,0.0,0.0,4078.32,1465.76,780.0,1590.5,261.0,543.0,124.75103500000002,36.732504999999996,17.490999,628.928698,18.563654999999997
5.0,1.0,22.0,14300.0,1.0,0.0,1.0,0.0,3485.86,1416.45,850.0,1590.5,261.0,543.0,162.82848700000002,48.66645,34.212527,982.4265109999999,24.01988
5.0,1.0,22.0,20000.0,1.0,3.0,1.0,0.0,539.547,5082.35,490.0,1590.5,261.0,543.0,165.985706,52.640366,40.256871000000004,1196.151123,27.513640000000002
5.0,1.0,22.0,11600.0,1.0,0.0,1.0,0.0,849.1619999999999,5254.27,400.0,1590.5,261.0,543.0,137.47380900000002,43.119797999999996,26.823628999999997,895.337941,20.287741
5.0,1.0,22.0,14900.0,1.0,6.0,0.0,0.0,1437.41,4540.64,570.0,1590.5,261.0,543.0,139.375006,46.276563,31.655331,1071.231129,24.522222
5.0,1.0,22.0,13800.0,1.0,5.0,0.0,0.0,1437.41,4540.64,460.0,1590.5,261.0,543.0,121.564536,41.396437,24.929438,949.2591880000001,22.008098
5.0,1.0,22.0,16100.0,1.0,1.0,1.0,0.0,1494.58,1914.8,710.0,1590.5,261.0,543.0,177.65641000000002,53.202601,40.550719,1113.218408,25.634567
5.0,1.0,22.0,17600.0,1.0,1.0,3.0,0.0,1329.31,1569.16,740.0,1590.5,261.0,543.0,225.57505600000002,71.046082,66.003973,1732.6898260000003,31.137187
5.0,1.0,22.0,14200.0,1.0,8.0,0.0,0.0,1329.31,1569.16,550.0,1590.5,261.0,543.0,187.308797,59.104392000000004,49.279265,1380.594585,25.804727
5.0,1.0,22.0,18400.0,1.0,8.0,1.0,0.0,1329.31,1569.16,720.0,1590.5,261.0,543.0,222.899447,70.69500699999999,65.589427,1737.9682010000001,31.512458000000002
5.0,1.0,22.0,18200.0,1.0,9.0,0.0,0.0,1460.32,1783.97,720.0,1590.5,261.0,543.0,212.52717,65.887742,58.60521,1545.480403,30.018195000000002
5.0,1.0,22.0,22400.0,1.0,4.0,0.0,1.0,1460.32,1783.97,820.0,1590.5,261.0,543.0,239.548804,74.455504,70.625976,1802.461179,34.6422
5.0,1.0,22.0,22800.0,1.0,5.0,0.0,1.0,1460.32,1783.97,900.0,1590.5,261.0,543.0,242.20724900000002,76.30767900000001,73.383329,1890.0845010000003,35.776595
5.0,1.0,22.0,18900.0,1.0,2.0,0.0,1.0,1460.32,1783.97,750.0,1590.5,261.0,543.0,218.027819,67.589548,60.985752000000005,1595.163968,30.912295
5.0,1.0,22.0,25300.0,1.0,2.0,3.0,0.0,1344.99,2454.56,910.0,1590.5,261.0,543.0,242.06185699999997,75.811399,72.61676899999999,1860.903618,37.16628
5.0,1.0,22.0,23800.0,1.0,0.0,0.0,2.0,1329.31,1569.16,850.0,1590.5,261.0,543.0,252.60173799999998,81.51313,80.98801800000001,2106.9358,37.804344
5.0,1.0,22.0,24900.0,1.0,4.0,0.0,2.0,1329.31,1569.16,950.0,1590.5,261.0,543.0,298.34758700000003,95.940735,101.218311,2537.227048,41.882690000000004
5.0,1.0,22.0,14600.0,1.0,8.0,0.0,0.0,628.919,1991.6,510.0,1590.5,261.0,543.0,166.924693,54.96778199999999,43.842401,1330.507652,25.638072
5.0,1.0,22.0,23000.0,1.0,6.0,0.0,0.0,2087.58,3086.39,850.0,1590.5,261.0,543.0,193.36678,58.038391000000004,47.312569,1253.637001,31.527490999999998
5.0,1.0,22.0,21000.0,1.0,7.0,0.0,0.0,743.9910000000001,5153.31,550.0,1590.5,261.0,543.0,165.31327,53.360068000000005,41.413827000000005,1247.41359,28.505390999999996
5.0,1.0,22.0,18300.0,1.0,8.0,0.0,0.0,1094.07,4229.94,570.0,1590.5,261.0,543.0,169.616457,55.380230000000005,44.3515,1328.8596,27.626897999999997
5.0,1.0,22.0,8600.0,1.0,1.0,1.0,0.0,1094.07,4229.94,430.0,1590.5,261.0,543.0,111.72031299999999,39.111484999999995,21.855595,907.32838,18.574804999999998
5.0,1.0,22.0,10100.0,1.0,7.0,0.0,0.0,455.315,5807.98,470.0,1590.5,261.0,543.0,130.360727,45.947365999999995,31.592367,1141.7861699999999,21.480466
5.0,1.0,22.0,10400.0,1.0,5.0,2.0,0.0,455.315,5807.98,490.0,1590.5,261.0,543.0,212.80785699999998,69.10742900000001,63.616423,1741.610049,26.021976000000002
5.0,1.0,22.0,21200.0,1.0,3.0,0.0,0.0,455.315,5807.98,710.0,1590.5,261.0,543.0,243.19167099999999,64.925514,55.56969599999999,1176.8239740000001,30.207814000000003
5.0,1.0,22.0,18600.0,1.0,3.0,0.0,0.0,1609.77,2747.39,630.0,1590.5,261.0,543.0,196.288747,55.181718000000004,42.70787,1047.643248,26.32106
5.0,1.0,22.0,17600.0,1.0,5.0,0.0,0.0,1761.77,2737.76,730.0,1590.5,261.0,543.0,191.313123,56.726831999999995,45.368297999999996,1193.304488,27.230641
5.0,1.0,22.0,16300.0,1.0,5.0,0.0,0.0,1603.78,2581.7,620.0,1590.5,261.0,543.0,164.648911,51.014388000000004,37.786035,1109.1639710000002,25.49547
5.0,1.0,22.0,23300.0,1.0,4.0,0.0,1.0,1678.18,2985.16,800.0,1590.5,261.0,543.0,223.80006699999998,71.113199,66.196961,1754.702262,34.890373
5.0,1.0,22.0,12200.0,1.0,6.0,0.0,0.0,1678.18,2985.16,530.0,1590.5,261.0,543.0,145.252259,47.492222,33.2588,1087.098522,22.741154
5.0,1.0,22.0,21200.0,1.0,5.0,1.0,0.0,1837.33,2734.12,670.0,1590.5,261.0,543.0,171.918491,56.162273,45.457029,1353.983741,29.679534999999998
5.0,1.0,22.0,15900.0,1.0,2.0,0.0,1.0,491.16900000000004,2698.25,510.0,1590.5,261.0,543.0,166.659152,56.662941000000004,46.501319,1437.942166,27.5556
5.0,1.0,22.0,22600.0,1.0,14.0,2.0,0.0,610.789,2835.68,780.0,1590.5,261.0,543.0,294.514903,97.093343,103.20910400000001,2647.0933019999998,41.240328000000005
5.0,1.0,22.0,14200.0,1.0,1.0,3.0,0.0,557.961,2656.32,530.0,1590.5,261.0,543.0,183.797186,62.095622999999996,54.123366000000004,1600.834187,27.781266
5.0,1.0,22.0,16400.0,1.0,9.0,0.0,0.0,1065.81,2682.6,640.0,1590.5,261.0,543.0,193.874641,61.837415,53.21643100000001,1483.269342,28.569208000000003
5.0,1.0,22.0,15300.0,1.0,6.0,0.0,0.0,1065.81,2682.6,600.0,1590.5,261.0,543.0,182.63607199999998,55.619721999999996,44.074202,1212.378091,25.788626999999998
5.0,1.0,22.0,18000.0,1.0,2.0,1.0,1.0,447.05800000000005,2912.51,550.0,1590.5,261.0,543.0,225.10859100000002,73.119614,69.263202,1865.513552,31.865201000000003
5.0,1.0,22.0,17100.0,1.0,9.0,1.0,0.0,447.05800000000005,2912.51,510.0,1590.5,261.0,543.0,224.93997799999997,72.504589,68.311201,1829.187272,30.878840999999998
5.0,1.0,22.0,24100.0,1.0,11.0,0.0,1.0,447.05800000000005,2912.51,730.0,1590.5,261.0,543.0,295.4862,94.856535,99.669557,2499.1028929999998,40.787363
5.0,1.0,22.0,14600.0,1.0,2.0,2.0,0.0,447.05800000000005,2912.51,490.0,1590.5,261.0,543.0,188.934355,60.382135,51.192108000000005,1443.151391,26.672992999999998
5.0,1.0,22.0,19300.0,1.0,2.0,1.0,1.0,447.05800000000005,2912.51,560.0,1590.5,261.0,543.0,221.323362,72.168358,67.96727299999999,1844.8840969999999,32.475896
5.0,1.0,22.0,16200.0,1.0,1.0,0.0,1.0,447.05800000000005,2912.51,510.0,1590.5,261.0,543.0,202.04585,62.884378000000005,54.441956999999995,1465.57872,27.862426
5.0,1.0,22.0,21700.0,1.0,3.0,1.0,1.0,885.3969999999999,2860.89,690.0,1590.5,261.0,543.0,234.45505,76.239271,73.66526400000001,1964.062418,35.278329
5.0,1.0,22.0,26200.0,1.0,12.0,0.0,1.0,610.789,2835.68,780.0,1590.5,261.0,543.0,294.786503,95.791012,101.16224799999999,2563.8609420000003,42.522642
5.0,1.0,22.0,24500.0,1.0,8.0,1.0,1.0,458.37300000000005,2794.68,730.0,1590.5,261.0,543.0,296.726067,95.50124699999999,100.613472,2526.4282780000003,40.998352000000004
5.0,1.0,22.0,24900.0,1.0,5.0,1.0,1.0,458.37300000000005,2794.68,680.0,1590.5,261.0,543.0,262.694338,84.55147099999999,85.225663,2192.945646,38.768159000000004
5.0,1.0,22.0,13600.0,1.0,5.0,0.0,0.0,458.37300000000005,2794.68,230.0,1590.5,261.0,543.0,63.740179000000005,29.280435999999998,8.911237,783.626561,19.879158
5.0,1.0,22.0,27800.0,1.0,0.0,0.0,2.0,458.37300000000005,2794.68,730.0,1590.5,261.0,543.0,300.893959,91.896281,94.77855699999999,2261.622139,41.089409
5.0,1.0,22.0,6400.0,1.0,2.0,0.0,0.0,1279.7,2620.57,340.0,1590.5,261.0,543.0,99.527613,33.852727,14.257753,705.313001,15.8864
5.0,1.0,22.0,12300.0,1.0,5.0,0.0,0.0,1279.7,2620.57,520.0,1590.5,261.0,543.0,153.712232,48.246645,34.013232,1048.41426,22.662914
5.0,1.0,22.0,13000.0,1.0,7.0,0.0,0.0,1279.7,2620.57,580.0,1590.5,261.0,543.0,153.654682,50.682029,37.817085,1199.4818,24.408997
5.0,1.0,22.0,12400.0,1.0,0.0,1.0,0.0,1279.7,2620.57,570.0,1590.5,261.0,543.0,167.78088799999998,49.902567,35.894216,1008.884075,22.653238
5.0,1.0,22.0,16800.0,1.0,5.0,0.0,0.0,1279.7,2620.57,640.0,1590.5,261.0,543.0,194.79949299999998,57.465314,46.346444,1203.769039,26.757389
5.0,1.0,22.0,12000.0,1.0,6.0,0.0,0.0,1279.7,2620.57,520.0,1590.5,261.0,543.0,154.749157,49.882303,36.514148,1139.028277,22.981032
5.0,1.0,22.0,18500.0,1.0,3.0,2.0,0.0,1279.7,2620.57,720.0,1590.5,261.0,543.0,214.93420899999998,67.20814200000001,60.54533000000001,1602.781884,30.966177000000002
5.0,1.0,22.0,15100.0,1.0,2.0,1.0,0.0,1279.7,2620.57,600.0,1590.5,261.0,543.0,189.58356899999998,56.808856999999996,45.582687,1215.800967,25.709229999999998
5.0,1.0,22.0,15100.0,1.0,2.0,1.0,0.0,354.87,4168.49,410.0,1590.5,261.0,543.0,128.82099,43.694424,28.153142,1018.1004859999999,23.440208
5.0,1.0,22.0,19400.0,1.0,3.0,1.0,0.0,354.87,4168.49,530.0,1590.5,261.0,543.0,157.981091,51.147784,38.32764,1184.637812,27.5073
5.0,1.0,22.0,14300.0,1.0,2.0,1.0,0.0,149.067,4649.95,390.0,1590.5,261.0,543.0,145.537994,47.254795,32.873903000000006,1069.5381300000001,23.922407999999997
5.0,1.0,22.0,18300.0,1.0,4.0,1.0,0.0,47.9008,4342.61,460.0,1590.5,261.0,543.0,156.040517,51.715762,39.311177,1239.311631,27.247836
5.0,1.0,22.0,14300.0,1.0,3.0,1.0,0.0,47.9008,4342.61,490.0,1590.5,261.0,543.0,156.28485600000002,50.79445,37.861074,1179.91263,25.221817
5.0,1.0,22.0,15100.0,1.0,6.0,0.0,0.0,23.0772,4416.15,490.0,1590.5,261.0,543.0,144.930176,47.661693,33.539387,1100.8188380000001,24.780527
5.0,1.0,22.0,16700.0,1.0,2.0,1.0,0.0,23.0772,4416.15,440.0,1590.5,261.0,543.0,132.72637,44.575078999999995,29.332308,1033.139243,24.547399
5.0,1.0,22.0,17500.0,1.0,3.0,0.0,0.0,23.0772,4416.15,460.0,1590.5,261.0,543.0,144.940273,44.31771,28.319877,894.077124,24.437029000000003
5.0,1.0,22.0,14500.0,1.0,3.0,0.0,0.0,112.402,3915.95,410.0,1590.5,261.0,543.0,136.908397,42.648817,26.116744,871.9310009999999,21.627838
5.0,1.0,22.0,12100.0,1.0,3.0,0.0,0.0,500.965,4094.44,440.0,1590.5,261.0,543.0,146.005468,44.567915,28.657120000000003,898.802307,21.058078
5.0,1.0,22.0,22300.0,1.0,8.0,0.0,0.0,23.0772,4416.15,590.0,1590.5,261.0,543.0,168.594677,55.089043999999994,43.948113,1321.16101,30.662262
5.0,1.0,22.0,14300.0,1.0,3.0,1.0,0.0,113.93299999999999,4790.2,410.0,1590.5,261.0,543.0,138.788391,46.802206,32.505124,1109.6387949999998,24.005253
5.0,1.0,22.0,13000.0,1.0,2.0,1.0,0.0,966.791,3729.11,520.0,1590.5,261.0,543.0,136.75089,45.496196999999995,30.56867,1049.479155,23.095817
5.0,1.0,22.0,14400.0,1.0,2.0,1.0,0.0,1083.27,3945.08,540.0,1590.5,261.0,543.0,145.38048600000002,47.480025,33.233356,1085.050559,24.207331
5.0,1.0,22.0,13800.0,1.0,0.0,2.0,0.0,1083.27,3945.08,550.0,1590.5,261.0,543.0,154.214035,50.760634,37.911746,1198.698111,24.085206
5.0,1.0,22.0,16100.0,1.0,6.0,0.0,0.0,1083.27,3945.08,590.0,1590.5,261.0,543.0,158.624247,50.752502,37.678598,1153.728204,26.078784
5.0,1.0,22.0,23900.0,1.0,3.0,0.0,0.0,1083.27,3945.08,500.0,1590.5,261.0,543.0,118.60319199999999,38.660509000000005,20.807478,810.059923,27.333437
5.0,1.0,22.0,15100.0,1.0,1.0,1.0,0.0,1083.27,3945.08,460.0,1590.5,261.0,543.0,134.61646000000002,43.878479999999996,28.150554,971.0307539999999,22.916529
5.0,1.0,22.0,15900.0,1.0,1.0,0.0,1.0,1083.27,3945.08,500.0,1590.5,261.0,543.0,153.891953,52.603903,40.80473,1315.848061,26.642568
5.0,1.0,22.0,22800.0,1.0,2.0,0.0,1.0,1083.27,3945.08,690.0,1590.5,261.0,543.0,187.717711,61.028783,52.26222,1495.381944,32.507272
5.0,1.0,22.0,15600.0,1.0,1.0,1.0,0.0,1127.87,3343.14,480.0,1590.5,261.0,543.0,136.451019,44.222649,28.595990000000004,973.805934,23.324704
5.0,1.0,22.0,16000.0,1.0,6.0,0.0,0.0,879.372,4077.09,430.0,1590.5,261.0,543.0,112.48765800000001,40.655244,24.226542000000002,994.989734,23.426717
5.0,1.0,22.0,19700.0,1.0,4.0,2.0,0.0,879.372,4077.09,530.0,1590.5,261.0,543.0,187.820696,62.458378,54.488317,1582.682571,30.17584
5.0,1.0,22.0,20300.0,1.0,6.0,0.0,0.0,879.372,4077.09,590.0,1590.5,261.0,543.0,166.658142,52.199199,39.534729999999996,1162.118284,28.091552000000004
6.0,2.0,22.0,5800.0,1.0,4.0,0.0,0.0,1085.39,1455.31,500.0,1689.0,266.0,543.0,144.793638,47.760881,34.234102,1063.687925,21.365043
6.0,2.0,22.0,6000.0,1.0,6.0,0.0,0.0,1085.39,1455.31,500.0,1689.0,266.0,543.0,150.64281200000002,51.274662,39.761324,1228.860425,22.69904
6.0,2.0,22.0,4900.0,1.0,5.0,0.0,0.0,1085.39,1455.31,350.0,1689.0,266.0,543.0,128.150265,44.879166,30.379271000000003,1065.4581699999999,19.506017
6.0,2.0,22.0,3300.0,1.0,4.0,0.0,0.0,1085.39,1455.31,260.0,1689.0,266.0,543.0,76.203025,31.921262,11.735225999999999,808.243194,15.777932
6.0,2.0,22.0,6800.0,1.0,0.0,1.0,0.0,1085.39,1455.31,550.0,1689.0,266.0,543.0,180.864033,55.461034,45.015338,1156.277847,23.086845999999998
6.0,2.0,22.0,6700.0,1.0,3.0,0.0,0.0,1085.39,1455.31,540.0,1689.0,266.0,543.0,192.15078400000002,57.31697,47.465562,1148.563725,22.948701
6.0,2.0,22.0,4500.0,1.0,4.0,2.0,0.0,1157.25,1627.91,450.0,1689.0,266.0,543.0,152.452087,56.72369499999999,48.74832,1569.122118,23.163529
6.0,2.0,22.0,3700.0,1.0,0.0,1.0,1.0,1157.25,1627.91,440.0,1689.0,266.0,543.0,150.648664,56.471523,48.430879,1573.304704,22.317003
6.0,2.0,22.0,5700.0,1.0,2.0,1.0,0.0,1085.39,1455.31,460.0,1689.0,266.0,543.0,150.72669199999999,50.381678,38.2667,1168.690023,21.611731
6.0,2.0,22.0,5600.0,1.0,7.0,0.0,0.0,1085.39,1455.31,430.0,1689.0,266.0,543.0,130.99926299999998,47.820436,35.123115000000006,1227.4419269999999,21.764485999999998
6.0,2.0,22.0,4000.0,1.0,2.0,1.0,0.0,1085.39,1455.31,350.0,1689.0,266.0,543.0,108.335054,40.554657,24.298898,1008.326857,18.192344
6.0,2.0,22.0,5000.0,1.0,4.0,0.0,0.0,1085.39,1455.31,400.0,1689.0,266.0,543.0,140.789826,46.477321999999994,32.321828000000004,1024.972783,19.641319
